latitude,longitude,name,address,map_url
47.3234548,5.036514500000067,Lulu Graine d'un Monde,"12 Rue de la Poste, 21000 Dijon",http://www.openstreetmap.org/?mlat=47.3234548&mlon=5.036514500000067#map=4/47.3234548/5.036514500000067/m
50.6379514,3.0694588000000067,Houé,15 Rue du Vieux Faubourg 59000 Lille,http://www.openstreetmap.org/?mlat=50.6379514&mlon=3.0694588000000067#map=4/50.6379514/3.0694588000000067/m
49.1220943,6.177954799999952,Les petits zozios,"35 rue des Jardins, 57000 Metz",http://www.openstreetmap.org/?mlat=49.1220943&mlon=6.177954799999952#map=4/49.1220943/6.177954799999952/m
48.827477,2.3256708539454,Caprice café,"12 avenue Jean Moulin, 75014 Paris",http://www.openstreetmap.org/?mlat=48.827477&mlon=2.3256708539454#map=4/48.827477/2.3256708539454/m
42.6983003,2.8962433000000374,La révolution verte,"5 Rue du Théâtre, 66000 Perpignan",http://www.openstreetmap.org/?mlat=42.6983003&mlon=2.8962433000000374#map=4/42.6983003/2.8962433000000374/m
43.61173360000001,3.8781593999999586,Les demoiselles de Montpellier,"2, rue de la Carbonnerie, 34000 Montpellier",http://www.openstreetmap.org/?mlat=43.61173360000001&mlon=3.8781593999999586#map=4/43.61173360000001/3.8781593999999586/m
44.620909,4.389862999999991,La pause verte,Aubenas,http://www.openstreetmap.org/?mlat=44.620909&mlon=4.389862999999991#map=4/44.620909/4.389862999999991/m
47.0842523,2.398937599999954,Les trois cuillères,38 rue Bourbonnoux 18000 Bourges,http://www.openstreetmap.org/?mlat=47.0842523&mlon=2.398937599999954#map=4/47.0842523/2.398937599999954/m
47.7468644,7.3336289999999735,BIOfresh,36 rue de l'arsenal 68100 Mulhouse,http://www.openstreetmap.org/?mlat=47.7468644&mlon=7.3336289999999735#map=4/47.7468644/7.3336289999999735/m
48.8811256,2.312641900000017,Rimal,"94 bd Malesherbes, 75017 Paris",http://www.openstreetmap.org/?mlat=48.8811256&mlon=2.312641900000017#map=4/48.8811256/2.312641900000017/m
43.7039464,7.265218600000026,Alounak,"3, rue Alsace Lorraine, 06000 Nice",http://www.openstreetmap.org/?mlat=43.7039464&mlon=7.265218600000026#map=4/43.7039464/7.265218600000026/m
48.8283773,2.3261454999999387,L'éphémère,"228 Avenue du Maine, 75014 Paris",http://www.openstreetmap.org/?mlat=48.8283773&mlon=2.3261454999999387#map=4/48.8283773/2.3261454999999387/m
50.624249,3.0644181999999773,Liquium,"71 Rue Jeanne d'Arc, 59000 Lille",http://www.openstreetmap.org/?mlat=50.624249&mlon=3.0644181999999773#map=4/50.624249/3.0644181999999773/m
48.8629889,2.3640720999999303,Ob-La-Di Café,"54 rue de Saintonge, 75003 Paris",http://www.openstreetmap.org/?mlat=48.8629889&mlon=2.3640720999999303#map=4/48.8629889/2.3640720999999303/m
48.8754847,2.349204900000018,Le tricycle,"51 rue de Paradis, 75010 Paris",http://www.openstreetmap.org/?mlat=48.8754847&mlon=2.349204900000018#map=4/48.8754847/2.349204900000018/m
47.394694,0.6829205000000229,Habibi 2.0,100 rue du commerce 37000 Tours,http://www.openstreetmap.org/?mlat=47.394694&mlon=0.6829205000000229#map=4/47.394694/0.6829205000000229/m
49.4978279,0.11168050000003404,Casse-Noisette,92 rue Docteur Vigne 76600 Le Havre,http://www.openstreetmap.org/?mlat=49.4978279&mlon=0.11168050000003404#map=4/49.4978279/0.11168050000003404/m
47.8985272,1.9074282999999923,Oh Terroir (version Fast Good),3 rue des Halles 45000 Orléans,http://www.openstreetmap.org/?mlat=47.8985272&mlon=1.9074282999999923#map=4/47.8985272/1.9074282999999923/m
49.107342,6.179083499999933,Le GREEN se met au Vert,"24, avenue Francois Mitterrand 57000 Metz",http://www.openstreetmap.org/?mlat=49.107342&mlon=6.179083499999933#map=4/49.107342/6.179083499999933/m
48.88816809999999,2.3624482999999827,Les Petites Gouttes,"12 esplanade Nathalie Sarraute, 75018 PARIS",http://www.openstreetmap.org/?mlat=48.88816809999999&mlon=2.3624482999999827#map=4/48.88816809999999/2.3624482999999827/m
48.8653337,2.350294500000018,Twinkie,"167 Rue Saint-Denis, 75002 Paris",http://www.openstreetmap.org/?mlat=48.8653337&mlon=2.350294500000018#map=4/48.8653337/2.350294500000018/m
50.4366525,30.52031110000007,I Live Coffee,"Esplanadna St, 32, Kiev, Ukraine",http://www.openstreetmap.org/?mlat=50.4366525&mlon=30.52031110000007#map=4/50.4366525/30.52031110000007/m
49.2572048,4.031408599999963,Chez Lou,"4 rue de Pouilly, 51100 Reims",http://www.openstreetmap.org/?mlat=49.2572048&mlon=4.031408599999963#map=4/49.2572048/4.031408599999963/m
48.5860789,7.770806799999946,Velicious,"43 rue Geiler, 67000 Strasbourg",http://www.openstreetmap.org/?mlat=48.5860789&mlon=7.770806799999946#map=4/48.5860789/7.770806799999946/m
45.9040336,6.1303067000000055,Granny Smith,"4, Rue Louis Revon, 74000 Annecy",http://www.openstreetmap.org/?mlat=45.9040336&mlon=6.1303067000000055#map=4/45.9040336/6.1303067000000055/m
50.62750570000001,3.0621737999999823,Wally's coffee,"19 place Philippe Lebon, 59000 Lille",http://www.openstreetmap.org/?mlat=50.62750570000001&mlon=3.0621737999999823#map=4/50.62750570000001/3.0621737999999823/m
48.869522,2.356062100000031,Distrito Francés,"10 rue du faubourg Saint Martin, 75010 Paris",http://www.openstreetmap.org/?mlat=48.869522&mlon=2.356062100000031#map=4/48.869522/2.356062100000031/m
45.591055,4.0725932000000284,Aux idées reçues,15 rue de st antheme 42600 moingt (Monbrison),http://www.openstreetmap.org/?mlat=45.591055&mlon=4.0725932000000284#map=4/45.591055/4.0725932000000284/m
43.96010709999999,4.723457999999937,Ooh la la Obanyaki,"Vaucluse, Gard, Hérault",http://www.openstreetmap.org/?mlat=43.96010709999999&mlon=4.723457999999937#map=4/43.96010709999999/4.723457999999937/m
48.8487257,2.3402840999999626,Furahaa Candy,"44, rue Monsieur le Prince 75006 Paris",http://www.openstreetmap.org/?mlat=48.8487257&mlon=2.3402840999999626#map=4/48.8487257/2.3402840999999626/m
48.8790612,2.3447297000000162,Le Potager de Charlotte,"12 Rue de la Tour d'Auvergne, 75009 Paris",http://www.openstreetmap.org/?mlat=48.8790612&mlon=2.3447297000000162#map=4/48.8790612/2.3447297000000162/m
48.8671055,2.3325439000000188,Terra Culinaria Gastronomie Végétale,36 Place du Marché Saint Honoré 75001 Paris,http://www.openstreetmap.org/?mlat=48.8671055&mlon=2.3325439000000188#map=4/48.8671055/2.3325439000000188/m
50.630458,3.050794699999983,Pizza Jazz,"56 rue des Stations, 59000 Lille",http://www.openstreetmap.org/?mlat=50.630458&mlon=3.050794699999983#map=4/50.630458/3.050794699999983/m
50.645516,5.577735100000041,Bo Bun,"19-21 rue de la Boucherie Liège, Belgique",http://www.openstreetmap.org/?mlat=50.645516&mlon=5.577735100000041#map=4/50.645516/5.577735100000041/m
48.8509611,2.3325241000000005,Yoom — Maison de la Chine,76 rue Bonaparte 75006 Paris,http://www.openstreetmap.org/?mlat=48.8509611&mlon=2.3325241000000005#map=4/48.8509611/2.3325241000000005/m
48.8736475,2.332238299999972,Yoom — Galeries Lafayette,40 boulevard Haussmann 75009 Paris,http://www.openstreetmap.org/?mlat=48.8736475&mlon=2.332238299999972#map=4/48.8736475/2.332238299999972/m
48.8779067,2.339644099999987,Yoom — Rue des Martyrs,20 rue des Martyrs 75009 Paris,http://www.openstreetmap.org/?mlat=48.8779067&mlon=2.339644099999987#map=4/48.8779067/2.339644099999987/m
48.88377329999999,2.321624799999995,Yoom — Batignolles,59 rue des Dames 75017 Paris,http://www.openstreetmap.org/?mlat=48.88377329999999&mlon=2.321624799999995#map=4/48.88377329999999/2.321624799999995/m
48.8534332,2.3379712999999356,Yoom — St Germain des Prés,5 rue Grégoire de Tours 75006 Paris,http://www.openstreetmap.org/?mlat=48.8534332&mlon=2.3379712999999356#map=4/48.8534332/2.3379712999999356/m
46.5138205,6.617969600000038,Veganopolis Café,"Avenue des Bains 4C, 1007 Lausanne, Suisse",http://www.openstreetmap.org/?mlat=46.5138205&mlon=6.617969600000038#map=4/46.5138205/6.617969600000038/m
48.8643649,2.341499399999975,La guinguette d'Angèle,34 rue Coquillière 75001 Paris,http://www.openstreetmap.org/?mlat=48.8643649&mlon=2.341499399999975#map=4/48.8643649/2.341499399999975/m
48.8521295,2.340991499999973,La vie en fruits,"116 Boulevard Saint-Germain, 75006 Paris",http://www.openstreetmap.org/?mlat=48.8521295&mlon=2.340991499999973#map=4/48.8521295/2.340991499999973/m
48.8554002,2.381553800000006,Bears & Raccoons,"21 Rue Richard Lenoir, 75011 Paris",http://www.openstreetmap.org/?mlat=48.8554002&mlon=2.381553800000006#map=4/48.8554002/2.381553800000006/m
48.8755834,2.3487668000000212,Le Veganovore,55 rue de Paradis 75010 Paris,http://www.openstreetmap.org/?mlat=48.8755834&mlon=2.3487668000000212#map=4/48.8755834/2.3487668000000212/m
-17.5516251,-149.5584758,Le J'Âm,"10, rue Charles Vienot - BP 42430, Papeete",http://www.openstreetmap.org/?mlat=-17.5516251&mlon=-149.5584758#map=4/-17.5516251/-149.5584758/m
48.5826194,7.7390764916568,Fior di pizza,"2 Grand Rue, 67000 Strasbourg",http://www.openstreetmap.org/?mlat=48.5826194&mlon=7.7390764916568#map=4/48.5826194/7.7390764916568/m
48.864588,2.3686749999999392,Veg'Art,123 rue d'Oberkampf 75011 Paris,http://www.openstreetmap.org/?mlat=48.864588&mlon=2.3686749999999392#map=4/48.864588/2.3686749999999392/m
48.8733032,2.3647123000000647,Carmen Ragosta,8 rue de la grange aux belles 75010 Paris,http://www.openstreetmap.org/?mlat=48.8733032&mlon=2.3647123000000647#map=4/48.8733032/2.3647123000000647/m
45.7521535,4.840260899999976,Fahima Tandoori,"36 Rue de Marseille, 69007 Lyon",http://www.openstreetmap.org/?mlat=45.7521535&mlon=4.840260899999976#map=4/45.7521535/4.840260899999976/m
35.6633635,139.71274979999998,Pure Cafe,"5 Chome-5-２１ Minamiaoyama, Minato, Tokyo 107-0062, Japon",http://www.openstreetmap.org/?mlat=35.6633635&mlon=139.71274979999998#map=4/35.6633635/139.71274979999998/m
48.82747699999999,2.3255344000000377,Caprice Café,"12 Avenue Jean Moulin, 75014 Paris",http://www.openstreetmap.org/?mlat=48.82747699999999&mlon=2.3255344000000377#map=4/48.82747699999999/2.3255344000000377/m
48.8484638,2.3781980999999632,La boucherie végétarienne,"10 place d'aligre, 75012 Paris",http://www.openstreetmap.org/?mlat=48.8484638&mlon=2.3781980999999632#map=4/48.8484638/2.3781980999999632/m
48.86782909999999,2.343478399999981,Le So,"93 Rue Montmartre, 75002 Paris",http://www.openstreetmap.org/?mlat=48.86782909999999&mlon=2.343478399999981#map=4/48.86782909999999/2.343478399999981/m
16.1302222,-61.593810899999994,Passe le mic,"Chemin des Mineurs, Goyave, Guadeloupe",http://www.openstreetmap.org/?mlat=16.1302222&mlon=-61.593810899999994#map=4/16.1302222/-61.593810899999994/m
43.6128233,3.876791899999944,La Coutinelle,25 rue de l'université 34070 Montpellier,http://www.openstreetmap.org/?mlat=43.6128233&mlon=3.876791899999944#map=4/43.6128233/3.876791899999944/m
16.265,-61.55099999999999,Smooth'Sea,"Rue Benoît Cassin, Les Saintes (commune de Terre-de-Haut), Guadeloupe",http://www.openstreetmap.org/?mlat=16.265&mlon=-61.55099999999999#map=4/16.265/-61.55099999999999/m
16.265,-61.55099999999999,Snack,"Rue Théodore Samson, Les Saintes (commune de Terre-de-Haut), Guadeloupe",http://www.openstreetmap.org/?mlat=16.265&mlon=-61.55099999999999#map=4/16.265/-61.55099999999999/m
16.265,-61.55099999999999,Escale Créole,"419 Route du Bois-Joli, Les Saintes (commune de Terre-de-Haut), Guadeloupe",http://www.openstreetmap.org/?mlat=16.265&mlon=-61.55099999999999#map=4/16.265/-61.55099999999999/m
48.0741097,7.356944500000054,100% le bar à jus,2 rue Saint Jean 68000 Colmar,http://www.openstreetmap.org/?mlat=48.0741097&mlon=7.356944500000054#map=4/48.0741097/7.356944500000054/m
44.08851,-1.3131465000000162,Psychédélice,"1003 avenue de l'océean, 40170 Contis Plage",http://www.openstreetmap.org/?mlat=44.08851&mlon=-1.3131465000000162#map=4/44.08851/-1.3131465000000162/m
48.8750843,2.3484588999999687,Eatme — Poissonnière,"58 Rue du Faubourg Poissonnière, 75010 Paris, France",http://www.openstreetmap.org/?mlat=48.8750843&mlon=2.3484588999999687#map=4/48.8750843/2.3484588999999687/m
48.8739998,2.3037233000000015,Eatme — Washington,"35 Rue de Washington, 75008 Paris, France",http://www.openstreetmap.org/?mlat=48.8739998&mlon=2.3037233000000015#map=4/48.8739998/2.3037233000000015/m
48.8715061,2.3215324000000237,Eatme — Anjou,"29 Rue d'Anjou, Paris, France",http://www.openstreetmap.org/?mlat=48.8715061&mlon=2.3215324000000237#map=4/48.8715061/2.3215324000000237/m
48.8667452,2.3444887000000563,Eatme — Montorgueil,"38 Rue Léopold Bellan, 75002 Paris, France",http://www.openstreetmap.org/?mlat=48.8667452&mlon=2.3444887000000563#map=4/48.8667452/2.3444887000000563/m
48.87369839999999,2.3480606000000535,Fée Nature — Paris 10,"40 bis, rue du faubourg Poissonnière 75010 Paris",http://www.openstreetmap.org/?mlat=48.87369839999999&mlon=2.3480606000000535#map=4/48.87369839999999/2.3480606000000535/m
48.866398,2.343939999999975,Fée Nature — Paris 2,69 rue d'Argout 75002 Paris,http://www.openstreetmap.org/?mlat=48.866398&mlon=2.343939999999975#map=4/48.866398/2.343939999999975/m
46.121399,3.42154000000005,Keck's Café,"16 Rue d'Allier, 03200 Vichy",http://www.openstreetmap.org/?mlat=46.121399&mlon=3.42154000000005#map=4/46.121399/3.42154000000005/m
48.8649903,2.375336500000003,Slize,"52 avenue de la République, 75011 Paris",http://www.openstreetmap.org/?mlat=48.8649903&mlon=2.375336500000003#map=4/48.8649903/2.375336500000003/m
48.85221010000001,2.3714182999999593,Végé saveurs,29 rue de Charenton 75012 Paris,http://www.openstreetmap.org/?mlat=48.85221010000001&mlon=2.3714182999999593#map=4/48.85221010000001/2.3714182999999593/m
43.5290148,5.447942900000044,Le Pain Quotidien — Aix en Provence,"5 place Richelme, 13100 Aix en Provence",http://www.openstreetmap.org/?mlat=43.5290148&mlon=5.447942900000044#map=4/43.5290148/5.447942900000044/m
-23.5581675,-46.67939799999999,Barão Natural,"Rua João Moura, 861. Pinheiros. São Paulo - SP. Brasil",http://www.openstreetmap.org/?mlat=-23.5581675&mlon=-46.67939799999999#map=4/-23.5581675/-46.67939799999999/m
48.5835936,7.742047299999967,Cigkoftem — Strasbourg,"3 Place du Vieux Marché aux Vins, 67000 Strasbourg",http://www.openstreetmap.org/?mlat=48.5835936&mlon=7.742047299999967#map=4/48.5835936/7.742047299999967/m
48.5826194,7.738940700000057,Lacocina,"2 Grand Rue, 67000 Strasbourg",http://www.openstreetmap.org/?mlat=48.5826194&mlon=7.738940700000057#map=4/48.5826194/7.738940700000057/m
47.0187693,-2.2970560999999634,D'île en île,"104 avenue Mourain, l'Herbaudière, Noirmoutier",http://www.openstreetmap.org/?mlat=47.0187693&mlon=-2.2970560999999634#map=4/47.0187693/-2.2970560999999634/m
43.2920007,5.383589499999971,La baie du dragon,"8 Place Notre Dame du Mont, 13006 Marseille",http://www.openstreetmap.org/?mlat=43.2920007&mlon=5.383589499999971#map=4/43.2920007/5.383589499999971/m
42.2685623,2.960196300000007,Integral,"c/La Jonquera, 30 Figueres, Espagne",http://www.openstreetmap.org/?mlat=42.2685623&mlon=2.960196300000007#map=4/42.2685623/2.960196300000007/m
41.9750089,2.822330700000066,Veggana,"c/ Rutlla, 108 Girona, Espagne",http://www.openstreetmap.org/?mlat=41.9750089&mlon=2.822330700000066#map=4/41.9750089/2.822330700000066/m
41.9832309,2.8245881999999938,B12,"Plaça del vi, 11 Girona, Espagne",http://www.openstreetmap.org/?mlat=41.9832309&mlon=2.8245881999999938#map=4/41.9832309/2.8245881999999938/m
41.9840818,2.8217054000000417,Bionectar,"Carrer Eiximenis, 8 Girona, Espagne",http://www.openstreetmap.org/?mlat=41.9840818&mlon=2.8217054000000417#map=4/41.9840818/2.8217054000000417/m
48.88938230000001,2.3467008999999734,Super Naturelle,"34 Rue Ramey, 75018 Paris",http://www.openstreetmap.org/?mlat=48.88938230000001&mlon=2.3467008999999734#map=4/48.88938230000001/2.3467008999999734/m
52.5062708,13.46531129999994,Laauma,"Sonntagstraße 26, 10245 Berlin, Allemagne",http://www.openstreetmap.org/?mlat=52.5062708&mlon=13.46531129999994#map=4/52.5062708/13.46531129999994/m
52.5078805,13.45003029999998,The Bowl,"Warschauer Str. 33, 10243 Berlin, Allemagne",http://www.openstreetmap.org/?mlat=52.5078805&mlon=13.45003029999998#map=4/52.5078805/13.45003029999998/m
48.8669756,2.3372008999999707,Kapunka,"59 Rue de Richelieu, 75002 Paris",http://www.openstreetmap.org/?mlat=48.8669756&mlon=2.3372008999999707#map=4/48.8669756/2.3372008999999707/m
48.8518726,2.3487846000000445,Aux Arts etc,"15 Quai de Montebello, 75005 Paris, France",http://www.openstreetmap.org/?mlat=48.8518726&mlon=2.3487846000000445#map=4/48.8518726/2.3487846000000445/m
48.8707923,2.349901300000056,Las Vegans,"30 Boulevard de Bonne Nouvelle, 75010 Paris",http://www.openstreetmap.org/?mlat=48.8707923&mlon=2.349901300000056#map=4/48.8707923/2.349901300000056/m
47.216883,-1.554871300000059,La Table des Roy,"4 Rue des Trois Croissants, 44000 Nantes",http://www.openstreetmap.org/?mlat=47.216883&mlon=-1.554871300000059#map=4/47.216883/-1.554871300000059/m
48.87338889999999,2.342957100000035,Nick's Pizza,"24 Rue du Faubourg Montmartre, 75009 Paris",http://www.openstreetmap.org/?mlat=48.87338889999999&mlon=2.342957100000035#map=4/48.87338889999999/2.342957100000035/m
48.860764,1.4544869999999719,Aneth et Ciboulette,2 boulevard des 4 Arpents ZA le Débucher 28260 Anet,http://www.openstreetmap.org/?mlat=48.860764&mlon=1.4544869999999719#map=4/48.860764/1.4544869999999719/m
48.83968850000001,2.35583280000003,Crêpe de la joie,4 rue du Fer à Moulin 75005 Paris,http://www.openstreetmap.org/?mlat=48.83968850000001&mlon=2.35583280000003#map=4/48.83968850000001/2.35583280000003/m
47.2059528,-1.5565034999999625,Terroirs Bio,"9 Rue Alain Barbe Torte, 44000 Nantes",http://www.openstreetmap.org/?mlat=47.2059528&mlon=-1.5565034999999625#map=4/47.2059528/-1.5565034999999625/m
48.8570739,2.3659651000000395,Le café chinois,"7 Rue de Béarn, 75003 Paris",http://www.openstreetmap.org/?mlat=48.8570739&mlon=2.3659651000000395#map=4/48.8570739/2.3659651000000395/m
52.5090912,13.46599029999993,Almodóvar Hotel,"Boxhagener Str. 83, 10245 Berlin, Allemagne",http://www.openstreetmap.org/?mlat=52.5090912&mlon=13.46599029999993#map=4/52.5090912/13.46599029999993/m
48.853568,2.340033500000004,Crêperie Saint Germain,33 rue St André des Arts 75006 Paris,http://www.openstreetmap.org/?mlat=48.853568&mlon=2.340033500000004#map=4/48.853568/2.340033500000004/m
48.8641804,2.3362478999999894,AntiCafé — Louvre,10 rue de Richelieu 75001 Paris,http://www.openstreetmap.org/?mlat=48.8641804&mlon=2.3362478999999894#map=4/48.8641804/2.3362478999999894/m
48.8254416,2.3665593000000626,Anticafé — Olympiades,59 Rue Nationale 75013 PARIS,http://www.openstreetmap.org/?mlat=48.8254416&mlon=2.3665593000000626#map=4/48.8254416/2.3665593000000626/m
45.77952519999999,4.834411100000011,Color Vegan,23 rue pailleron 69004 Lyon,http://www.openstreetmap.org/?mlat=45.77952519999999&mlon=4.834411100000011#map=4/45.77952519999999/4.834411100000011/m
50.64660259999999,5.576818099999969,Goveg vegan shop,"Rue Hors-Château 14, 4000 Liège, Belgique",http://www.openstreetmap.org/?mlat=50.64660259999999&mlon=5.576818099999969#map=4/50.64660259999999/5.576818099999969/m
47.2164303,-1.5560659000000214,Trésors Partagés,"10 Rue des 3 Croissants, 44000 Nantes, France",http://www.openstreetmap.org/?mlat=47.2164303&mlon=-1.5560659000000214#map=4/47.2164303/-1.5560659000000214/m
43.923248,4.5269570000000385,Les Pierrafeu,"Chemin de Ledenon, 30210 Saint-Bonnet-du-Gard, France",http://www.openstreetmap.org/?mlat=43.923248&mlon=4.5269570000000385#map=4/43.923248/4.5269570000000385/m
48.8795607,2.39215020000006,Paint It Green Vegan,"78 rue Compans, Paris XIX",http://www.openstreetmap.org/?mlat=48.8795607&mlon=2.39215020000006#map=4/48.8795607/2.39215020000006/m
43.59167500000001,1.433854999999994,Le cri de la carotte,"304 Avenue de Muret, 31300 Toulouse, France",http://www.openstreetmap.org/?mlat=43.59167500000001&mlon=1.433854999999994#map=4/43.59167500000001/1.433854999999994/m
48.86785,2.3567849999999453,Un Monde Vegan,"64 Rue Notre Dame de Nazareth, 75003 Paris, France",http://www.openstreetmap.org/?mlat=48.86785&mlon=2.3567849999999453#map=4/48.86785/2.3567849999999453/m
48.904802,2.3220039999999926,Cojean — Saint Ouen,"150 Boulevard Victor Hugo, 93400 Saint-Ouen, France",http://www.openstreetmap.org/?mlat=48.904802&mlon=2.3220039999999926#map=4/48.904802/2.3220039999999926/m
48.5822782,7.743225100000018,What the cake ?,"51 Rue du Fossé des Tanneurs, 67000 Strasbourg",http://www.openstreetmap.org/?mlat=48.5822782&mlon=7.743225100000018#map=4/48.5822782/7.743225100000018/m
48.867677,2.3244770000000017,Toraya Paris,"10 Rue Saint-Florentin, 75001 Paris, France",http://www.openstreetmap.org/?mlat=48.867677&mlon=2.3244770000000017#map=4/48.867677/2.3244770000000017/m
48.863751,2.346375999999964,Charles Chocolatier,"15 Rue Montorgueil, 75001 Paris, France",http://www.openstreetmap.org/?mlat=48.863751&mlon=2.346375999999964#map=4/48.863751/2.346375999999964/m
48.8614105,2.380804399999988,In the Garden,"39 Rue Saint-Maur, 75011 Paris, France",http://www.openstreetmap.org/?mlat=48.8614105&mlon=2.380804399999988#map=4/48.8614105/2.380804399999988/m
48.447988,1.4870769999999993,Le Cloitre Gourmand,"21 Cloître Notre Dame, 28000 Chartres, France",http://www.openstreetmap.org/?mlat=48.447988&mlon=1.4870769999999993#map=4/48.447988/1.4870769999999993/m
46.579457,0.3393019999999751,Le Bonheur est dans le Thé,"7 Rue Sadi Carnot, 86000 Poitiers, France",http://www.openstreetmap.org/?mlat=46.579457&mlon=0.3393019999999751#map=4/46.579457/0.3393019999999751/m
48.869021,2.304100999999946,Charbon Rouge,"25 Rue Marbeuf, 75008 Paris, France",http://www.openstreetmap.org/?mlat=48.869021&mlon=2.304100999999946#map=4/48.869021/2.304100999999946/m
48.860754,2.3670190000000275,Cantine Merci,"111 Boulevard Beaumarchais, 75003 Paris, France",http://www.openstreetmap.org/?mlat=48.860754&mlon=2.3670190000000275#map=4/48.860754/2.3670190000000275/m
49.05039800000001,2.0970519999999624,La Cerise Gourmande,"49 Rue de l'Hôtel de ville, 95300 Pontoise, France",http://www.openstreetmap.org/?mlat=49.05039800000001&mlon=2.0970519999999624#map=4/49.05039800000001/2.0970519999999624/m
48.898255,2.2821460000000116,Soup & Juice — Levallois,"34 Avenue de l'Europe, 92300 Levallois-Perret, France",http://www.openstreetmap.org/?mlat=48.898255&mlon=2.2821460000000116#map=4/48.898255/2.2821460000000116/m
48.880351000000005,2.326948000000016,Soup & Juice - Rue d'Amsterdam,"55 Rue d'Amsterdam, 75009 Paris, France",http://www.openstreetmap.org/?mlat=48.880351000000005&mlon=2.326948000000016#map=4/48.880351000000005/2.326948000000016/m
48.872935,2.2974169999999963,Soup & Juice — Champs Elysées,"133 Avenue des Champs-Élysées, 75008 Paris, France",http://www.openstreetmap.org/?mlat=48.872935&mlon=2.2974169999999963#map=4/48.872935/2.2974169999999963/m
48.876786,2.330410000000029,Soup & Juice — Rue de Londres,"4 Rue de Londres, 75009 Paris, France",http://www.openstreetmap.org/?mlat=48.876786&mlon=2.330410000000029#map=4/48.876786/2.330410000000029/m
48.868764,2.2910620000000113,Soup & Juice — Kléber,"54 Avenue Kléber, 75116 Paris, France",http://www.openstreetmap.org/?mlat=48.868764&mlon=2.2910620000000113#map=4/48.868764/2.2910620000000113/m
48.874342,2.3331080000000384,Cojean — Provence,"66 Rue de Provence, 75009 Paris, France",http://www.openstreetmap.org/?mlat=48.874342&mlon=2.3331080000000384#map=4/48.874342/2.3331080000000384/m
48.868288,2.3420079999999643,Cojean — Bourse,"121 Rue Réaumur, 75002 Paris, France",http://www.openstreetmap.org/?mlat=48.868288&mlon=2.3420079999999643#map=4/48.868288/2.3420079999999643/m
48.872631,2.3346990000000005,Cojean — Haussmann,"17 Boulevard Haussmann, 75009 Paris, France",http://www.openstreetmap.org/?mlat=48.872631&mlon=2.3346990000000005#map=4/48.872631/2.3346990000000005/m
48.859381000000006,2.3402429999999868,Cojean — Louvre,"3 Place du Louvre, 75001 Paris, France",http://www.openstreetmap.org/?mlat=48.859381000000006&mlon=2.3402429999999868#map=4/48.859381000000006/2.3402429999999868/m
48.870432,2.3273360000000594,Cojean — Madeleine,"6 Rue de Sèze, 75009 Paris, France",http://www.openstreetmap.org/?mlat=48.870432&mlon=2.3273360000000594#map=4/48.870432/2.3273360000000594/m
48.853386,2.375917999999956,Le Bar à Soupes,"33 Rue de Charonne, 75011 Paris, France",http://www.openstreetmap.org/?mlat=48.853386&mlon=2.375917999999956#map=4/48.853386/2.375917999999956/m
48.866689,2.3854730000000473,Les Trois 8,"11 Rue Victor Letalle, 75020 Paris, France",http://www.openstreetmap.org/?mlat=48.866689&mlon=2.3854730000000473#map=4/48.866689/2.3854730000000473/m
50.634746,3.060854000000063,Be Yourself !,"2 Square Morisson, 59800 Lille, France",http://www.openstreetmap.org/?mlat=50.634746&mlon=3.060854000000063#map=4/50.634746/3.060854000000063/m
53.54571800000001,9.951833999999963,Liberty Eiscafé & Bistro,"Fischmarkt 11, 22767 Hamburg, Allemagne",http://www.openstreetmap.org/?mlat=53.54571800000001&mlon=9.951833999999963#map=4/53.54571800000001/9.951833999999963/m
48.85805,2.3687850000000026,Maison Bastille,"34 Rue Amelot, 75011 Paris, France",http://www.openstreetmap.org/?mlat=48.85805&mlon=2.3687850000000026#map=4/48.85805/2.3687850000000026/m
48.875761000000004,2.3477699999999686,My free kitchen,"1bis Rue Bleue, 75010 Paris, France",http://www.openstreetmap.org/?mlat=48.875761000000004&mlon=2.3477699999999686#map=4/48.875761000000004/2.3477699999999686/m
48.865338,2.3620819999999867,Lily of the Valley,"12 Rue Dupetit-Thouars, 75003 Paris, France",http://www.openstreetmap.org/?mlat=48.865338&mlon=2.3620819999999867#map=4/48.865338/2.3620819999999867/m
48.87351,2.3706520000000637,Lula Lifestyle Shop,"216 Rue Saint-Maur, 75010 Paris, France",http://www.openstreetmap.org/?mlat=48.87351&mlon=2.3706520000000637#map=4/48.87351/2.3706520000000637/m
48.869809,2.344701500000042,We Are Juice,"34 Rue des Jeuneurs, 75002 Paris",http://www.openstreetmap.org/?mlat=48.869809&mlon=2.344701500000042#map=4/48.869809/2.344701500000042/m
43.7742839,11.250562100000025,Shake Café,"Via degli Avelli, 2, 50123 Firenze, Italie",http://www.openstreetmap.org/?mlat=43.7742839&mlon=11.250562100000025#map=4/43.7742839/11.250562100000025/m
52.51044000000001,13.460843000000068,Der Eisbärliner,"Gärtnerstraße 11, 10245 Berlin, Allemagne",http://www.openstreetmap.org/?mlat=52.51044000000001&mlon=13.460843000000068#map=4/52.51044000000001/13.460843000000068/m
52.501052,13.431106999999997,Eissalon Tanne B,"Eisenbahnstraße 48, 10997 Berlin, Allemagne",http://www.openstreetmap.org/?mlat=52.501052&mlon=13.431106999999997#map=4/52.501052/13.431106999999997/m
